champion_id,countername,winrate,champ_id
쓰레쉬,샤코,45.90%,쓰레쉬
쓰레쉬,라칸,45.65%,쓰레쉬
쓰레쉬,세라핀,44.09%,쓰레쉬
쓰레쉬,마오카이,40.91%,쓰레쉬
아리,케일,63.64%,아리
아리,케넨,61.36%,아리
아리,탈리야,58.82%,아리
아리,에코,57.89%,아리
아리,요네,57.79%,아리
아리,나서스,57.78%,아리
아리,판테온,57.26%,아리
아리,이즈리얼,56.25%,아리
아리,다이애나,55.68%,아리
아리,아지르,54.94%,아리
아리,라이즈,54.81%,아리
아리,말파이트,54.55%,아리
아리,트위스티드 페이트,54.50%,아리
아리,바루스,54.12%,아리
아리,스웨인,53.75%,아리
아리,그라가스,53.13%,아리
아리,럼블,53.06%,아리
아리,베이가,52.92%,아리
아리,갈리오,52.34%,아리
아리,애니비아,52.20%,아리
아리,리산드라,51.66%,아리
아리,신드라,51.45%,아리
아리,사일러스,51.31%,아리
아리,카타리나,51.13%,아리
아리,아칼리,50.92%,아리
아리,크산테,50.82%,아리
아리,트리스타나,50.67%,아리
아리,피즈,50.66%,아리
아리,야스오,50.09%,아리
아리,르블랑,49.81%,아리
아리,빅토르,49.42%,아리
아리,갱플랭크,49.28%,아리
아리,제드,49.11%,아리
아리,벡스,49.10%,아리
아리,니코,48.48%,아리
아리,조이,48.00%,아리
아리,벨코즈,48.00%,아리
아리,말자하,47.83%,아리
아리,블라디미르,47.32%,아리
아리,애니,47.00%,아리
아리,제라스,46.88%,아리
아리,럭스,46.77%,아리
아리,코르키,46.15%,아리
아리,아우렐리온 솔,45.98%,아리
아리,키아나,45.97%,아리
아리,카사딘,45.86%,아리
아리,아크샨,45.80%,아리
아리,이렐리아,45.02%,아리
아리,제이스,45.00%,아리
아리,직스,45.00%,아리
아리,탈론,44.85%,아리
아리,오리아나,44.67%,아리
아리,초가스,40.91%,아리
아리,카시오페아,40.00%,아리
아리,카서스,40.00%,아리
아무무,다이애나,65.63%,아무무
아무무,그라가스,63.83%,아무무
아무무,뽀삐,62.50%,아무무
아무무,녹턴,60.42%,아무무
아무무,케인,60.00%,아무무
아무무,니달리,58.33%,아무무
아무무,사일러스,58.21%,아무무
아무무,세주아니,54.84%,아무무
아무무,리 신,54.33%,아무무
아무무,자르반 4세,54.17%,아무무
아무무,비에고,53.68%,아무무
아무무,우디르,51.16%,아무무
아무무,바이,51.06%,아무무
아무무,에코,50.68%,아무무
아무무,마스터 이,50.00%,아무무
아무무,누누와 윌럼프,50.00%,아무무
아무무,엘리스,50.00%,아무무
아무무,그레이브즈,49.52%,아무무
아무무,릴리아,48.48%,아무무
아무무,헤카림,47.27%,아무무
아무무,피들스틱,47.06%,아무무
아무무,이블린,46.55%,아무무
아무무,샤코,45.71%,아무무
아무무,킨드레드,45.16%,아무무
아무무,카직스,44.35%,아무무
아무무,오공,43.24%,아무무
아무무,렝가,41.94%,아무무
아무무,렉사이,40.23%,아무무
아무무,신 짜오,40.00%,아무무
아무무,아이번,33.33%,아무무
아무무,자크,33.33%,아무무
아무무,마오카이,27.27%,아무무
아우렐리온 솔,아칼리,58.57%,아우렐리온 솔
아우렐리온 솔,르블랑,56.72%,아우렐리온 솔
아우렐리온 솔,탈론,56.45%,아우렐리온 솔
아우렐리온 솔,판테온,55.88%,아우렐리온 솔
아우렐리온 솔,제라스,54.84%,아우렐리온 솔
아우렐리온 솔,럭스,54.72%,아우렐리온 솔
아우렐리온 솔,오리아나,54.35%,아우렐리온 솔
아우렐리온 솔,아리,54.02%,아우렐리온 솔
아우렐리온 솔,리산드라,54.00%,아우렐리온 솔
아우렐리온 솔,제이스,53.33%,아우렐리온 솔
아우렐리온 솔,트위스티드 페이트,52.87%,아우렐리온 솔
아우렐리온 솔,말자하,52.70%,아우렐리온 솔
아우렐리온 솔,조이,52.00%,아우렐리온 솔
아우렐리온 솔,아크샨,51.43%,아우렐리온 솔
아우렐리온 솔,애니,50.75%,아우렐리온 솔
아우렐리온 솔,빅토르,50.55%,아우렐리온 솔
아우렐리온 솔,아지르,50.00%,아우렐리온 솔
아우렐리온 솔,블라디미르,49.35%,아우렐리온 솔
아우렐리온 솔,카타리나,49.15%,아우렐리온 솔
아우렐리온 솔,야스오,47.92%,아우렐리온 솔
아우렐리온 솔,키아나,47.73%,아우렐리온 솔
아우렐리온 솔,라이즈,46.43%,아우렐리온 솔
아우렐리온 솔,카시오페아,46.34%,아우렐리온 솔
아우렐리온 솔,카사딘,46.15%,아우렐리온 솔
아우렐리온 솔,신드라,45.63%,아우렐리온 솔
아우렐리온 솔,에코,45.16%,아우렐리온 솔
아우렐리온 솔,베이가,44.93%,아우렐리온 솔
아우렐리온 솔,애니비아,44.12%,아우렐리온 솔
아우렐리온 솔,제드,44.09%,아우렐리온 솔
아우렐리온 솔,벡스,42.11%,아우렐리온 솔
아우렐리온 솔,요네,41.11%,아우렐리온 솔
아우렐리온 솔,피즈,39.56%,아우렐리온 솔
아우렐리온 솔,니코,37.97%,아우렐리온 솔
아우렐리온 솔,사일러스,37.18%,아우렐리온 솔
아우렐리온 솔,이렐리아,36.54%,아우렐리온 솔
아이번,아무무,66.67%,아이번
아이번,오공,62.69%,아이번
아이번,비에고,61.41%,아이번
아이번,샤코,60.17%,아이번
아이번,에코,59.38%,아이번
아이번,사일러스,57.95%,아이번
아이번,그라가스,57.14%,아이번
아이번,리 신,56.87%,아이번
아이번,카서스,56.79%,아이번
아이번,케인,56.52%,아이번
아이번,이블린,56.20%,아이번
아이번,자르반 4세,55.14%,아이번
아이번,니코,54.29%,아이번
아이번,헤카림,54.05%,아이번
아이번,탈론,53.66%,아이번
아이번,다이애나,52.24%,아이번
아이번,릴리아,52.24%,아이번
아이번,워윅,52.00%,아이번
아이번,벨베스,51.85%,아이번
아이번,렝가,51.82%,아이번
아이번,마스터 이,51.77%,아이번
아이번,누누와 윌럼프,51.16%,아이번
아이번,자크,50.54%,아이번
아이번,카직스,50.52%,아이번
아이번,세주아니,48.78%,아이번
아이번,럼블,48.48%,아이번
아이번,그레이브즈,48.47%,아이번
아이번,우디르,48.44%,아이번
아이번,피들스틱,47.97%,아이번
아이번,바이,47.90%,아이번
아이번,킨드레드,47.77%,아이번
아이번,신 짜오,47.62%,아이번
아이번,렉사이,46.85%,아이번
아이번,녹턴,46.62%,아이번
아이번,엘리스,46.27%,아이번
아이번,람머스,46.15%,아이번
아이번,마오카이,46.09%,아이번
아이번,뽀삐,44.44%,아이번
아이번,니달리,43.61%,아이번
아지르,판테온,70.00%,아지르
아지르,럭스,66.67%,아지르
아지르,피즈,66.15%,아지르
아지르,말자하,59.46%,아지르
아지르,키아나,56.76%,아지르
아지르,카사딘,56.41%,아지르
아지르,제이스,56.25%,아지르
아지르,르블랑,55.56%,아지르
아지르,아칼리,54.74%,아지르
아지르,이렐리아,53.25%,아지르
아지르,베이가,52.27%,아지르
아지르,애니,50.62%,아지르
아지르,제드,50.38%,아지르
아지르,아우렐리온 솔,50.00%,아지르
아지르,제라스,50.00%,아지르
아지르,라이즈,49.18%,아지르
아지르,에코,49.02%,아지르
아지르,카시오페아,48.98%,아지르
아지르,카타리나,48.96%,아지르
아지르,야스오,48.86%,아지르
아지르,니코,48.68%,아지르
아지르,블라디미르,48.44%,아지르
아지르,탈론,48.33%,아지르
아지르,빅토르,47.95%,아지르
아지르,조이,47.06%,아지르
아지르,오리아나,47.00%,아지르
아지르,트위스티드 페이트,45.45%,아지르
아지르,신드라,45.10%,아지르
아지르,아리,45.06%,아지르
아지르,사일러스,44.79%,아지르
아지르,요네,43.36%,아지르
아지르,아크샨,42.67%,아지르
아지르,애니비아,40.82%,아지르
아지르,벡스,38.64%,아지르
아지르,리산드라,38.60%,아지르
아칼리,에코,65.15%,아칼리
아칼리,카사딘,61.90%,아칼리
아칼리,럼블,60.98%,아칼리
아칼리,르블랑,55.32%,아칼리
아칼리,블라디미르,54.74%,아칼리
아칼리,피즈,53.57%,아칼리
아칼리,빅토르,53.29%,아칼리
아칼리,트위스티드 페이트,53.13%,아칼리
아칼리,애니,52.17%,아칼리
아칼리,라이즈,51.09%,아칼리
아칼리,제이스,51.02%,아칼리
아칼리,오리아나,50.89%,아칼리
아칼리,탈론,50.34%,아칼리
아칼리,베이가,50.00%,아칼리
아칼리,이즈리얼,50.00%,아칼리
아칼리,카타리나,49.75%,아칼리
아칼리,벡스,49.41%,아칼리
아칼리,키아나,49.40%,아칼리
아칼리,아리,49.08%,아칼리
아칼리,이렐리아,49.01%,아칼리
아칼리,야스오,48.95%,아칼리
아칼리,제드,48.88%,아칼리
아칼리,그라가스,48.84%,아칼리
아칼리,요네,48.82%,아칼리
아칼리,바루스,48.39%,아칼리
아칼리,니코,46.99%,아칼리
아칼리,사일러스,46.26%,아칼리
아칼리,아지르,45.26%,아칼리
아칼리,럭스,45.21%,아칼리
아칼리,말자하,45.00%,아칼리
아칼리,판테온,44.44%,아칼리
아칼리,카시오페아,44.26%,아칼리
아칼리,신드라,43.94%,아칼리
아칼리,아우렐리온 솔,41.43%,아칼리
아칼리,리산드라,40.91%,아칼리
아칼리,조이,40.91%,아칼리
아칼리,애니비아,39.06%,아칼리
아칼리,아크샨,38.20%,아칼리
아칼리,갈리오,36.07%,아칼리
아크샨,아칼리,61.80%,아크샨
아크샨,이즈리얼,61.29%,아크샨
아크샨,아지르,57.33%,아크샨
아크샨,말자하,56.60%,아크샨
아크샨,블라디미르,55.74%,아크샨
아크샨,르블랑,55.67%,아크샨
아크샨,요네,55.36%,아크샨
아크샨,아리,54.20%,아크샨
아크샨,제드,54.17%,아크샨
아크샨,피즈,53.52%,아크샨
아크샨,오리아나,53.19%,아크샨
아크샨,탈론,53.15%,아크샨
아크샨,트위스티드 페이트,53.06%,아크샨
아크샨,애니비아,51.72%,아크샨
아크샨,빅토르,51.40%,아크샨
아크샨,라이즈,51.28%,아크샨
아크샨,야스오,50.65%,아크샨
아크샨,벡스,50.00%,아크샨
아크샨,리산드라,50.00%,아크샨
아크샨,럭스,50.00%,아크샨
아크샨,애니,49.57%,아크샨
아크샨,신드라,49.07%,아크샨
아크샨,아우렐리온 솔,48.57%,아크샨
아크샨,베이가,48.28%,아크샨
아크샨,사일러스,47.83%,아크샨
아크샨,이렐리아,47.50%,아크샨
아크샨,키아나,46.67%,아크샨
아크샨,제이스,45.95%,아크샨
아크샨,카시오페아,45.76%,아크샨
아크샨,판테온,45.10%,아크샨
아크샨,조이,44.83%,아크샨
아크샨,카타리나,44.80%,아크샨
아크샨,에코,44.44%,아크샨
아크샨,말파이트,41.18%,아크샨
아크샨,니코,40.58%,아크샨
아트록스,사일러스,62.86%,아트록스
아트록스,트린다미어,60.00%,아트록스
아트록스,나서스,58.01%,아트록스
아트록스,신지드,56.60%,아트록스
아트록스,쉔,55.66%,아트록스
아트록스,우르곳,55.13%,아트록스
아트록스,럼블,55.00%,아트록스
아트록스,오른,54.50%,아트록스
아트록스,뽀삐,54.46%,아트록스
아트록스,리븐,54.05%,아트록스
아트록스,렝가,53.97%,아트록스
아트록스,사이온,53.54%,아트록스
아트록스,나르,53.00%,아트록스
아트록스,퀸,52.73%,아트록스
아트록스,티모,52.63%,아트록스
아트록스,제이스,52.52%,아트록스
아트록스,세트,51.88%,아트록스
아트록스,문도 박사,51.72%,아트록스
아트록스,그웬,51.67%,아트록스
아트록스,제드,51.61%,아트록스
아트록스,초가스,51.47%,아트록스
아트록스,잭스,51.41%,아트록스
아트록스,갱플랭크,51.00%,아트록스
아트록스,판테온,50.82%,아트록스
아트록스,크산테,50.38%,아트록스
아트록스,올라프,50.00%,아트록스
아트록스,아크샨,50.00%,아트록스
아트록스,요릭,49.48%,아트록스
아트록스,요네,48.84%,아트록스
아트록스,블라디미르,48.84%,아트록스
아트록스,렉사이,48.78%,아트록스
아트록스,레넥톤,48.28%,아트록스
아트록스,케일,48.18%,아트록스
아트록스,탐 켄치,47.17%,아트록스
아트록스,바루스,47.15%,아트록스
아트록스,아칼리,46.67%,아트록스
아트록스,일라오이,46.43%,아트록스
아트록스,마오카이,46.43%,아트록스
아트록스,이렐리아,46.20%,아트록스
아트록스,케넨,45.83%,아트록스
아트록스,야스오,45.83%,아트록스
아트록스,워윅,45.61%,아트록스
아트록스,다리우스,44.32%,아트록스
아트록스,아이번,43.48%,아트록스
아트록스,모데카이저,43.32%,아트록스
아트록스,피오라,42.91%,아트록스
아트록스,가렌,42.86%,아트록스
아트록스,그라가스,42.52%,아트록스
아트록스,볼리베어,42.47%,아트록스
아트록스,클레드,41.84%,아트록스
아트록스,카밀,41.46%,아트록스
아트록스,말파이트,39.33%,아트록스
아트록스,자크,26.19%,아트록스
아펠리오스,베인,56.73%,아펠리오스
아펠리오스,제리,55.38%,아펠리오스
아펠리오스,자야,53.44%,아펠리오스
아펠리오스,징크스,51.11%,아펠리오스
아펠리오스,루시안,50.66%,아펠리오스
아펠리오스,카이사,50.64%,아펠리오스
아펠리오스,시비르,49.87%,아펠리오스
아펠리오스,케이틀린,49.05%,아펠리오스
아펠리오스,야스오,48.75%,아펠리오스
아펠리오스,이즈리얼,48.65%,아펠리오스
아펠리오스,트리스타나,48.56%,아펠리오스
아펠리오스,트위치,48.07%,아펠리오스
아펠리오스,진,47.42%,아펠리오스
아펠리오스,코그모,47.40%,아펠리오스
아펠리오스,바루스,47.26%,아펠리오스
아펠리오스,미스 포츈,47.14%,아펠리오스
아펠리오스,드레이븐,45.99%,아펠리오스
아펠리오스,칼리스타,44.58%,아펠리오스
아펠리오스,애쉬,44.52%,아펠리오스
아펠리오스,사미라,42.93%,아펠리오스
아펠리오스,베이가,42.86%,아펠리오스
아펠리오스,카서스,41.18%,아펠리오스
아펠리오스,닐라,40.52%,아펠리오스
아펠리오스,직스,39.53%,아펠리오스
아펠리오스,세라핀,32.35%,아펠리오스
알리스타,브라움,66.04%,알리스타
알리스타,유미,58.60%,알리스타
알리스타,나미,58.49%,알리스타
알리스타,카르마,57.83%,알리스타
알리스타,마오카이,57.58%,알리스타
알리스타,룰루,56.06%,알리스타
알리스타,모르가나,55.56%,알리스타
알리스타,제라스,55.41%,알리스타
알리스타,소라카,55.26%,알리스타
알리스타,레오나,53.45%,알리스타
알리스타,레나타 글라스크,53.33%,알리스타
알리스타,렐,53.04%,알리스타
알리스타,블리츠크랭크,52.70%,알리스타
알리스타,밀리오,51.79%,알리스타
알리스타,타릭,51.61%,알리스타
알리스타,애쉬,51.35%,알리스타
알리스타,바드,51.16%,알리스타
알리스타,노틸러스,51.06%,알리스타
알리스타,쓰레쉬,49.34%,알리스타
알리스타,스웨인,48.98%,알리스타
알리스타,파이크,48.41%,알리스타
알리스타,럭스,46.03%,알리스타
알리스타,소나,44.44%,알리스타
알리스타,라칸,44.24%,알리스타
알리스타,니코,44.12%,알리스타
알리스타,아무무,43.18%,알리스타
알리스타,세나,43.01%,알리스타
알리스타,잔나,36.70%,알리스타
애니,이즈리얼,61.54%,애니
애니,트위스티드 페이트,60.18%,애니
애니,베이가,56.41%,애니
애니,트리스타나,56.25%,애니
애니,갈리오,56.14%,애니
애니,요네,56.06%,애니
애니,빅토르,55.56%,애니
애니,리산드라,55.42%,애니
애니,야스오,54.01%,애니
애니,블라디미르,53.68%,애니
애니,조이,53.16%,애니
애니,아리,53.00%,애니
애니,크산테,52.63%,애니
애니,그라가스,52.17%,애니
애니,말자하,52.05%,애니
애니,제라스,51.02%,애니
애니,벡스,50.98%,애니
애니,카타리나,50.96%,애니
애니,신드라,50.72%,애니
애니,아크샨,50.43%,애니
애니,카사딘,50.00%,애니
애니,아지르,49.38%,애니
애니,아우렐리온 솔,49.25%,애니
애니,사일러스,49.17%,애니
애니,에코,48.33%,애니
애니,르블랑,48.11%,애니
애니,이렐리아,47.96%,애니
애니,아칼리,47.83%,애니
애니,탈론,47.46%,애니
애니,오리아나,47.20%,애니
애니,제드,46.88%,애니
애니,럭스,45.74%,애니
애니,키아나,45.68%,애니
애니,럼블,45.45%,애니
애니,니코,44.35%,애니
애니,판테온,43.59%,애니
애니,라이즈,43.36%,애니
애니,카시오페아,43.04%,애니
애니,피즈,42.27%,애니
애니,제이스,40.63%,애니
애니,애니비아,35.82%,애니
애니비아,라이즈,71.93%,애니비아
애니비아,오리아나,65.67%,애니비아
애니비아,말자하,64.58%,애니비아
애니비아,애니,64.18%,애니비아
애니비아,럭스,61.43%,애니비아
애니비아,아칼리,60.94%,애니비아
애니비아,블라디미르,59.62%,애니비아
애니비아,아지르,59.18%,애니비아
애니비아,요네,58.59%,애니비아
애니비아,카시오페아,57.78%,애니비아
애니비아,아우렐리온 솔,55.88%,애니비아
애니비아,야스오,55.21%,애니비아
애니비아,리산드라,52.83%,애니비아
애니비아,트위스티드 페이트,52.17%,애니비아
애니비아,제드,51.33%,애니비아
애니비아,이렐리아,51.02%,애니비아
애니비아,르블랑,50.94%,애니비아
애니비아,빅토르,50.00%,애니비아
애니비아,카타리나,50.00%,애니비아
애니비아,제라스,50.00%,애니비아
애니비아,에코,50.00%,애니비아
애니비아,아크샨,48.28%,애니비아
애니비아,아리,47.80%,애니비아
애니비아,조이,47.37%,애니비아
애니비아,베이가,46.30%,애니비아
애니비아,신드라,46.09%,애니비아
애니비아,카사딘,44.68%,애니비아
애니비아,피즈,43.59%,애니비아
애니비아,사일러스,43.55%,애니비아
애니비아,니코,42.00%,애니비아
애니비아,키아나,36.96%,애니비아
애니비아,이즈리얼,36.11%,애니비아
애니비아,탈론,35.62%,애니비아
애쉬,아펠리오스,55.48%,애쉬
애쉬,닐라,55.40%,애쉬
애쉬,칼리스타,55.07%,애쉬
애쉬,징크스,54.97%,애쉬
애쉬,베인,53.89%,애쉬
애쉬,직스,53.13%,애쉬
애쉬,루시안,53.11%,애쉬
애쉬,자야,53.09%,애쉬
애쉬,야스오,52.73%,애쉬
애쉬,시비르,52.67%,애쉬
애쉬,케이틀린,52.66%,애쉬
애쉬,미스 포츈,52.46%,애쉬
애쉬,진,52.12%,애쉬
애쉬,트위치,50.63%,애쉬
애쉬,사미라,50.54%,애쉬
애쉬,이즈리얼,49.66%,애쉬
애쉬,트리스타나,48.78%,애쉬
애쉬,카서스,48.78%,애쉬
애쉬,바루스,48.39%,애쉬
애쉬,제리,48.30%,애쉬
애쉬,코그모,47.73%,애쉬
애쉬,카이사,47.37%,애쉬
애쉬,드레이븐,46.73%,애쉬
애쉬,세라핀,40.35%,애쉬
야스오,이즈리얼,72.00%,야스오
야스오,그라가스,57.41%,야스오
야스오,다이애나,57.14%,야스오
야스오,럭스,53.98%,야스오
야스오,에코,53.41%,야스오
야스오,신드라,53.20%,야스오
야스오,탈론,52.86%,야스오
야스오,케넨,52.63%,야스오
야스오,제드,52.49%,야스오
야스오,아우렐리온 솔,52.08%,야스오
야스오,갈리오,51.47%,야스오
야스오,리산드라,51.20%,야스오
야스오,아지르,51.14%,야스오
야스오,갱플랭크,51.06%,야스오
야스오,아칼리,51.05%,야스오
야스오,직스,51.02%,야스오
야스오,트위스티드 페이트,50.88%,야스오
야스오,판테온,50.56%,야스오
야스오,조이,50.48%,야스오
야스오,사일러스,50.20%,야스오
야스오,피즈,50.20%,야스오
야스오,카시오페아,50.00%,야스오
야스오,아리,49.91%,야스오
야스오,르블랑,49.43%,야스오
야스오,아크샨,49.35%,야스오
야스오,제이스,49.32%,야스오
야스오,카사딘,49.25%,야스오
야스오,키아나,49.15%,야스오
야스오,카타리나,48.58%,야스오
야스오,베이가,48.53%,야스오
야스오,벨코즈,48.48%,야스오
야스오,벡스,47.80%,야스오
야스오,라이즈,47.74%,야스오
야스오,오리아나,47.34%,야스오
야스오,요네,47.16%,야스오
야스오,코르키,47.06%,야스오
야스오,니코,46.77%,야스오
야스오,제라스,46.77%,야스오
야스오,럼블,46.59%,야스오
야스오,애니,45.99%,야스오
야스오,빅토르,45.18%,야스오
야스오,바루스,45.16%,야스오
야스오,애니비아,44.79%,야스오
야스오,이렐리아,44.32%,야스오
야스오,가렌,44.12%,야스오
야스오,레넥톤,44.09%,야스오
야스오,나서스,43.24%,야스오
야스오,블라디미르,40.78%,야스오
야스오,말자하,40.37%,야스오
야스오,말파이트,39.39%,야스오
야스오,크산테,35.19%,야스오
야스오,탈리야,32.08%,야스오
야스오,스웨인,31.82%,야스오
에코,오공,64.52%,에코
에코,우디르,60.34%,에코
에코,녹턴,56.64%,에코
에코,그라가스,56.03%,에코
에코,다이애나,55.32%,에코
에코,신 짜오,55.10%,에코
에코,워윅,54.76%,에코
에코,마스터 이,54.73%,에코
에코,엘리스,54.55%,에코
에코,람머스,53.85%,에코
에코,럼블,53.85%,에코
에코,탈론,53.19%,에코
에코,누누와 윌럼프,53.09%,에코
에코,사일러스,52.78%,에코
에코,벨베스,52.33%,에코
에코,헤카림,51.67%,에코
에코,릴리아,51.56%,에코
에코,케인,50.99%,에코
에코,니달리,50.98%,에코
에코,이블린,50.00%,에코
에코,자크,50.00%,에코
에코,그레이브즈,49.52%,에코
에코,아무무,49.32%,에코
에코,비에고,49.02%,에코
에코,카직스,48.97%,에코
에코,피들스틱,48.67%,에코
에코,자르반 4세,48.60%,에코
에코,세주아니,48.00%,에코
에코,니코,48.00%,에코
에코,렝가,47.98%,에코
에코,마오카이,47.57%,에코
에코,리 신,45.89%,에코
에코,뽀삐,44.90%,에코
에코,바이,44.44%,에코
에코,카서스,44.29%,에코
에코,킨드레드,42.73%,에코
에코,샤코,42.28%,에코
에코,렉사이,41.20%,에코
에코,아이번,40.63%,에코
엘리스,다이애나,65.85%,엘리스
엘리스,마스터 이,60.75%,엘리스
엘리스,럼블,56.67%,엘리스
엘리스,세주아니,56.52%,엘리스
엘리스,그라가스,56.41%,엘리스
엘리스,우디르,56.25%,엘리스
엘리스,탈론,55.88%,엘리스
엘리스,사일러스,55.07%,엘리스
엘리스,아이번,53.73%,엘리스
엘리스,릴리아,53.13%,엘리스
엘리스,리 신,52.94%,엘리스
엘리스,그레이브즈,52.75%,엘리스
엘리스,자르반 4세,52.08%,엘리스
엘리스,카직스,51.34%,엘리스
엘리스,케인,50.00%,엘리스
엘리스,카서스,50.00%,엘리스
엘리스,아무무,50.00%,엘리스
엘리스,뽀삐,50.00%,엘리스
엘리스,비에고,47.79%,엘리스
엘리스,이블린,47.76%,엘리스
엘리스,헤카림,47.66%,엘리스
엘리스,워윅,47.22%,엘리스
엘리스,마오카이,47.12%,엘리스
엘리스,오공,46.67%,엘리스
엘리스,자크,45.83%,엘리스
엘리스,니달리,45.45%,엘리스
엘리스,에코,45.45%,엘리스
엘리스,킨드레드,44.92%,엘리스
엘리스,피들스틱,44.44%,엘리스
엘리스,바이,43.75%,엘리스
엘리스,렝가,43.48%,엘리스
엘리스,샤코,42.86%,엘리스
엘리스,벨베스,41.82%,엘리스
엘리스,렉사이,40.50%,엘리스
엘리스,누누와 윌럼프,38.30%,엘리스
엘리스,녹턴,37.74%,엘리스
오공,카서스,60.71%,오공
오공,사일러스,60.00%,오공
오공,람머스,60.00%,오공
오공,자르반 4세,58.04%,오공
오공,다이애나,58.00%,오공
오공,아무무,56.76%,오공
오공,우디르,55.77%,오공
오공,마스터 이,54.44%,오공
오공,엘리스,53.33%,오공
오공,그라가스,53.03%,오공
오공,누누와 윌럼프,52.38%,오공
오공,바이,52.34%,오공
오공,그레이브즈,52.02%,오공
오공,피들스틱,51.85%,오공
오공,카직스,51.40%,오공
오공,리 신,50.00%,오공
오공,헤카림,50.00%,오공
오공,뽀삐,50.00%,오공
오공,탈론,50.00%,오공
오공,킨드레드,48.98%,오공
오공,비에고,48.70%,오공
오공,릴리아,48.65%,오공
오공,렝가,48.42%,오공
오공,케인,46.61%,오공
오공,자크,45.90%,오공
오공,니달리,44.58%,오공
오공,렉사이,44.44%,오공
오공,벨베스,44.00%,오공
오공,세주아니,42.50%,오공
오공,럼블,41.94%,오공
오공,이블린,40.91%,오공
오공,샤코,40.74%,오공
오공,녹턴,38.33%,오공
오공,아이번,37.31%,오공
오공,에코,35.48%,오공
오공,마오카이,31.43%,오공
오른,렉사이,62.16%,오른
오른,세트,60.67%,오른
오른,야스오,60.00%,오른
오른,아칼리,60.00%,오른
오른,베인,60.00%,오른
오른,판테온,58.44%,오른
오른,아이번,57.14%,오른
오른,클레드,57.14%,오른
오른,다리우스,56.94%,오른
오른,사일러스,56.52%,오른
오른,리븐,56.41%,오른
오른,갱플랭크,56.39%,오른
오른,크산테,55.14%,오른
오른,자크,55.00%,오른
오른,말파이트,54.11%,오른
오른,볼리베어,53.62%,오른
오른,그라가스,53.41%,오른
오른,요릭,53.03%,오른
오른,나서스,52.91%,오른
오른,케넨,52.54%,오른
오른,트린다미어,52.38%,오른
오른,신지드,52.08%,오른
오른,바루스,51.96%,오른
오른,워윅,51.35%,오른
오른,이렐리아,50.98%,오른
오른,초가스,50.82%,오른
오른,사이온,50.00%,오른
오른,쉔,49.54%,오른
오른,그웬,49.47%,오른
오른,나르,49.46%,오른
오른,럼블,49.41%,오른
오른,뽀삐,48.81%,오른
오른,가렌,48.68%,오른
오른,피오라,48.37%,오른
오른,퀸,47.73%,오른
오른,우르곳,47.27%,오른
오른,문도 박사,47.22%,오른
오른,티모,46.67%,오른
오른,잭스,46.32%,오른
오른,카밀,46.26%,오른
오른,일라오이,46.26%,오른
오른,요네,46.04%,오른
오른,케일,45.74%,오른
오른,제이스,45.58%,오른
오른,아트록스,45.50%,오른
오른,모데카이저,44.26%,오른
오른,탐 켄치,44.19%,오른
오른,마오카이,43.48%,오른
오른,레넥톤,42.17%,오른
오른,블라디미르,37.14%,오른
오른,올라프,36.26%,오른
오른,렝가,36.11%,오른
오리아나,럼블,60.00%,오리아나
오리아나,판테온,59.52%,오리아나
오리아나,트위스티드 페이트,58.73%,오리아나
오리아나,조이,57.47%,오리아나
오리아나,피즈,56.48%,오리아나
오리아나,제드,56.44%,오리아나
오리아나,직스,56.25%,오리아나
오리아나,아리,55.33%,오리아나
오리아나,갈리오,54.55%,오리아나
오리아나,카타리나,54.30%,오리아나
오리아나,크산테,53.33%,오리아나
오리아나,아지르,53.00%,오리아나
오리아나,사일러스,52.94%,오리아나
오리아나,라이즈,52.94%,오리아나
오리아나,애니,52.80%,오리아나
오리아나,야스오,52.66%,오리아나
오리아나,요네,51.95%,오리아나
오리아나,럭스,51.28%,오리아나
오리아나,르블랑,50.85%,오리아나
오리아나,이즈리얼,50.85%,오리아나
오리아나,블라디미르,50.00%,오리아나
오리아나,카사딘,50.00%,오리아나
오리아나,아칼리,49.11%,오리아나
오리아나,카시오페아,48.86%,오리아나
오리아나,빅토르,48.84%,오리아나
오리아나,리산드라,48.65%,오리아나
오리아나,키아나,48.57%,오리아나
오리아나,탈론,48.51%,오리아나
오리아나,말자하,48.00%,오리아나
오리아나,베이가,47.62%,오리아나
오리아나,제이스,47.06%,오리아나
오리아나,아크샨,46.81%,오리아나
오리아나,이렐리아,46.15%,오리아나
오리아나,신드라,46.01%,오리아나
오리아나,아우렐리온 솔,45.65%,오리아나
오리아나,벡스,42.86%,오리아나
오리아나,트리스타나,40.63%,오리아나
오리아나,스웨인,39.47%,오리아나
오리아나,에코,38.46%,오리아나
오리아나,니코,36.67%,오리아나
오리아나,제라스,34.43%,오리아나
오리아나,애니비아,34.33%,오리아나
올라프,오른,63.74%,올라프
올라프,모데카이저,63.57%,올라프
올라프,뽀삐,63.04%,올라프
올라프,초가스,60.00%,올라프
올라프,클레드,59.52%,올라프
올라프,나서스,59.38%,올라프
올라프,다리우스,57.58%,올라프
올라프,우르곳,57.58%,올라프
올라프,트런들,57.58%,올라프
올라프,리븐,57.38%,올라프
올라프,바루스,57.32%,올라프
올라프,크산테,57.28%,올라프
올라프,세트,57.14%,올라프
올라프,사이온,56.47%,올라프
올라프,일라오이,56.14%,올라프
